target_id,pdb,chain,method,split,protein_length,site_size,total_candidate_count,qualifying_candidate_exists,best_qualifying_rank,number_of_qualifying_candidates,best_jaccard,best_centroid_distance,candidate_density,hit_at_1,hit_at_3,hit_at_5,hit_at_10,hit_at_20
3f99A,3f99,A,fpocket,train,282,13,22,1,1,1,0.476,,0.07801418439716312,1,1,1,1,1
3f99A,3f99,A,p2rank,train,282,13,6,1,1,1,0.45,,0.02127659574468085,1,1,1,1,1
3f99A,3f99,A,ifsitepred,train,282,13,13,1,1,1,0.529,,0.04609929078014184,1,1,1,1,1
3f99A,3f99,A,lacuna,train,282,13,17,1,1,3,0.556,,0.06028368794326241,1,1,1,1,1
3f9fA,3f9f,A,fpocket,train,299,19,18,0,,0,0.083,,0.06020066889632107,0,0,0,0,0
3f9fA,3f9f,A,p2rank,train,299,19,8,1,1,1,0.3,,0.026755852842809364,1,1,1,1,1
3f9fA,3f9f,A,ifsitepred,train,299,19,2,1,1,1,0.263,,0.006688963210702341,1,1,1,1,1
3f9fA,3f9f,A,lacuna,train,299,19,20,1,2,1,0.391,,0.06688963210702341,0,1,1,1,1
3ffeA,3ffe,A,fpocket,train,574,13,42,1,39,1,0.375,,0.07317073170731707,0,0,0,0,0
3ffeA,3ffe,A,p2rank,train,574,13,18,1,1,2,0.278,,0.0313588850174216,1,1,1,1,1
3ffeA,3ffe,A,ifsitepred,train,574,13,25,1,3,5,0.467,,0.04355400696864112,0,1,1,1,1
3ffeA,3ffe,A,lacuna,train,574,13,52,1,1,2,0.389,,0.09059233449477352,1,1,1,1,1
3fixB,3fix,B,fpocket,train,157,23,17,1,5,2,0.435,,0.10828025477707007,0,0,1,1,1
3fixB,3fix,B,p2rank,train,157,23,4,1,1,1,0.37,,0.025477707006369428,1,1,1,1,1
3fixB,3fix,B,ifsitepred,train,157,23,32,1,1,1,0.304,,0.20382165605095542,1,1,1,1,1
3fixB,3fix,B,lacuna,train,157,23,18,1,1,3,0.529,,0.11464968152866242,1,1,1,1,1
3flgA,3flg,A,fpocket,test,135,8,6,1,1,1,0.357,,0.044444444444444446,1,1,1,1,1
3flgA,3flg,A,p2rank,test,135,8,2,1,1,1,0.417,,0.014814814814814815,1,1,1,1,1
3flgA,3flg,A,ifsitepred,test,135,8,10,1,1,5,0.333,,0.07407407407407407,1,1,1,1,1
3flgA,3flg,A,lacuna,test,135,8,7,1,1,2,0.4,,0.05185185185185185,1,1,1,1,1
3fq8A,3fq8,A,fpocket,train,427,7,31,0,,0,0.077,,0.07259953161592506,0,0,0,0,0
3fq8A,3fq8,A,p2rank,train,427,7,10,0,,0,0.023,,0.0234192037470726,0,0,0,0,0
3fq8A,3fq8,A,ifsitepred,train,427,7,40,0,,0,0.038,,0.0936768149882904,0,0,0,0,0
3fq8A,3fq8,A,lacuna,train,427,7,31,0,,0,0.208,,0.07259953161592506,0,0,0,0,0
3futA,3fut,A,fpocket,train,264,20,19,1,1,1,0.349,,0.07196969696969698,1,1,1,1,1
3futA,3fut,A,p2rank,train,264,20,7,1,1,1,0.35,,0.026515151515151516,1,1,1,1,1
3futA,3fut,A,ifsitepred,train,264,20,33,1,1,3,0.409,,0.125,1,1,1,1,1
3futA,3fut,A,lacuna,train,264,20,22,1,1,2,0.552,,0.08333333333333333,1,1,1,1,1
3fzoA,3fzo,A,fpocket,test,262,25,14,1,6,1,0.308,,0.05343511450381679,0,0,0,1,1
3fzoA,3fzo,A,p2rank,test,262,25,5,1,1,1,0.316,,0.019083969465648856,1,1,1,1,1
3fzoA,3fzo,A,ifsitepred,test,262,25,32,1,2,1,0.36,,0.12213740458015267,0,1,1,1,1
3fzoA,3fzo,A,lacuna,test,262,25,17,1,1,3,0.314,,0.0648854961832061,1,1,1,1,1
3g56B,3g56,B,fpocket,train,179,23,17,1,1,1,0.5,,0.09497206703910614,1,1,1,1,1
3g56B,3g56,B,p2rank,train,179,23,4,1,1,2,0.593,,0.0223463687150838,1,1,1,1,1
3g56B,3g56,B,ifsitepred,train,179,23,30,1,2,2,0.261,,0.16759776536312848,0,1,1,1,1
3g56B,3g56,B,lacuna,train,179,23,12,1,1,6,0.697,,0.0670391061452514,1,1,1,1,1
3g8aA,3g8a,A,fpocket,train,236,5,12,1,3,1,0.273,,0.05084745762711865,0,1,1,1,1
3g8aA,3g8a,A,p2rank,train,236,5,2,0,,0,0.0,,0.00847457627118644,0,0,0,0,0
3g8aA,3g8a,A,ifsitepred,train,236,5,26,0,,0,0.0,,0.11016949152542373,0,0,0,0,0
3g8aA,3g8a,A,lacuna,train,236,5,15,0,,0,0.111,,0.0635593220338983,0,0,0,0,0
3garA,3gar,A,fpocket,train,209,21,12,1,11,2,0.273,,0.05741626794258373,0,0,0,0,1
3garA,3gar,A,p2rank,train,209,21,1,1,1,1,0.415,,0.004784688995215311,1,1,1,1,1
3garA,3gar,A,ifsitepred,train,209,21,28,1,1,1,0.32,,0.1339712918660287,1,1,1,1,1
3garA,3gar,A,lacuna,train,209,21,11,1,1,2,0.364,,0.05263157894736842,1,1,1,1,1
3gdgB,3gdg,B,fpocket,test,267,31,24,1,12,2,0.273,,0.0898876404494382,0,0,0,0,1
3gdgB,3gdg,B,p2rank,test,267,31,4,1,1,1,0.596,,0.0149812734082397,1,1,1,1,1
3gdgB,3gdg,B,ifsitepred,test,267,31,29,1,1,2,0.29,,0.10861423220973783,1,1,1,1,1
3gdgB,3gdg,B,lacuna,test,267,31,20,1,1,2,0.412,,0.0749063670411985,1,1,1,1,1
3gl0C,3gl0,C,fpocket,train,315,12,20,1,4,1,0.348,,0.06349206349206349,0,0,1,1,1
3gl0C,3gl0,C,p2rank,train,315,12,9,1,1,1,0.375,,0.02857142857142857,1,1,1,1,1
3gl0C,3gl0,C,ifsitepred,train,315,12,20,1,1,1,0.312,,0.06349206349206349,1,1,1,1,1
3gl0C,3gl0,C,lacuna,train,315,12,24,1,4,3,0.35,,0.0761904761904762,0,0,1,1,1
3h11B,3h11,B,fpocket,train,229,11,11,0,,0,0.105,,0.048034934497816595,0,0,0,0,0
3h11B,3h11,B,p2rank,train,229,11,6,0,,0,0.133,,0.026200873362445413,0,0,0,0,0
3h11B,3h11,B,ifsitepred,train,229,11,27,0,,0,0.0,,0.11790393013100436,0,0,0,0,0
3h11B,3h11,B,lacuna,train,229,11,10,0,,0,0.129,,0.043668122270742356,0,0,0,0,0
3h8aB,3h8a,B,fpocket,test,430,18,16,1,6,1,0.667,,0.037209302325581395,0,0,0,1,1
3h8aB,3h8a,B,p2rank,test,430,18,9,1,1,1,0.424,,0.020930232558139535,1,1,1,1,1
3h8aB,3h8a,B,ifsitepred,test,430,18,39,1,1,1,0.667,,0.09069767441860466,1,1,1,1,1
3h8aB,3h8a,B,lacuna,test,430,18,22,1,1,2,0.737,,0.05116279069767442,1,1,1,1,1
3hi6A,3hi6,A,fpocket,train,180,22,14,0,,0,0.037,,0.07777777777777778,0,0,0,0,0
3hi6A,3hi6,A,p2rank,train,180,22,1,0,,0,0.217,,0.005555555555555556,0,0,0,0,0
3hi6A,3hi6,A,ifsitepred,train,180,22,9,0,,0,0.0,,0.05,0,0,0,0,0
3hi6A,3hi6,A,lacuna,train,180,22,9,1,4,2,0.432,,0.05,0,0,1,1,1
3hsjA,3hsj,A,fpocket,train,158,17,9,0,,0,0.167,,0.056962025316455694,0,0,0,0,0
3hsjA,3hsj,A,p2rank,train,158,17,1,1,1,1,0.483,,0.006329113924050633,1,1,1,1,1
3hsjA,3hsj,A,ifsitepred,train,158,17,20,0,,0,0.235,,0.12658227848101267,0,0,0,0,0
3hsjA,3hsj,A,lacuna,train,158,17,12,1,5,1,0.429,,0.0759493670886076,0,0,1,1,1
3i8sB,3i8s,B,fpocket,test,261,16,21,1,13,2,0.45,,0.08045977011494253,0,0,0,0,1
3i8sB,3i8s,B,p2rank,test,261,16,8,1,2,2,0.368,,0.03065134099616858,0,1,1,1,1
3i8sB,3i8s,B,ifsitepred,test,261,16,26,1,4,5,0.438,,0.09961685823754789,0,0,1,1,1
3i8sB,3i8s,B,lacuna,test,261,16,17,1,2,2,0.346,,0.06513409961685823,0,1,1,1,1
3idhA,3idh,A,fpocket,test,453,22,33,1,3,1,0.731,,0.0728476821192053,0,1,1,1,1
3idhA,3idh,A,p2rank,test,453,22,11,1,2,1,0.792,,0.024282560706401765,0,1,1,1,1
3idhA,3idh,A,ifsitepred,test,453,22,28,0,,0,0.0,,0.06181015452538632,0,0,0,0,0
3idhA,3idh,A,lacuna,test,453,22,34,1,15,3,0.7,,0.07505518763796909,0,0,0,0,1
3iecB,3iec,B,fpocket,train,313,23,18,1,17,1,0.68,,0.05750798722044728,0,0,0,0,1
3iecB,3iec,B,p2rank,train,313,23,8,1,1,1,0.514,,0.025559105431309903,1,1,1,1,1
3iecB,3iec,B,ifsitepred,train,313,23,54,1,1,2,0.435,,0.17252396166134185,1,1,1,1,1
3iecB,3iec,B,lacuna,train,313,23,25,1,1,3,0.68,,0.07987220447284345,1,1,1,1,1
3ih2A,3ih2,A,fpocket,train,201,10,21,0,,0,0.188,,0.1044776119402985,0,0,0,0,0
3ih2A,3ih2,A,p2rank,train,201,10,5,0,,0,0.077,,0.024875621890547265,0,0,0,0,0
3ih2A,3ih2,A,ifsitepred,train,201,10,34,1,27,1,0.4,,0.1691542288557214,0,0,0,0,0
3ih2A,3ih2,A,lacuna,train,201,10,16,0,,0,0.16,,0.07960199004975124,0,0,0,0,0
3ikwA,3ikw,A,fpocket,train,373,11,21,1,1,1,0.5,,0.05630026809651475,1,1,1,1,1
3ikwA,3ikw,A,p2rank,train,373,11,8,1,1,1,0.385,,0.021447721179624665,1,1,1,1,1
3ikwA,3ikw,A,ifsitepred,train,373,11,26,1,2,9,0.4,,0.06970509383378017,0,1,1,1,1
3ikwA,3ikw,A,lacuna,train,373,11,20,1,1,1,0.45,,0.05361930294906166,1,1,1,1,1
3iunA,3iun,A,fpocket,train,672,10,39,1,8,1,0.9,,0.05803571428571429,0,0,0,1,1
3iunA,3iun,A,p2rank,train,672,10,21,1,5,1,0.583,,0.03125,0,0,1,1,1
3iunA,3iun,A,ifsitepred,train,672,10,17,1,1,3,0.9,,0.025297619047619048,1,1,1,1,1
3iunA,3iun,A,lacuna,train,672,10,54,0,,0,0.129,,0.08035714285714286,0,0,0,0,0
3jxsC,3jxs,C,fpocket,train,166,5,8,1,1,2,0.5,,0.04819277108433735,1,1,1,1,1
3jxsC,3jxs,C,p2rank,train,166,5,4,1,1,2,0.357,,0.024096385542168676,1,1,1,1,1
3jxsC,3jxs,C,ifsitepred,train,166,5,26,1,1,9,0.6,,0.1566265060240964,1,1,1,1,1
3jxsC,3jxs,C,lacuna,train,166,5,10,0,,0,0.222,,0.060240963855421686,0,0,0,0,0
3jzgA,3jzg,A,fpocket,test,359,12,17,1,2,1,0.5,,0.04735376044568245,0,1,1,1,1
3jzgA,3jzg,A,p2rank,test,359,12,11,1,2,1,0.571,,0.03064066852367688,0,1,1,1,1
3jzgA,3jzg,A,ifsitepred,test,359,12,21,1,1,3,0.357,,0.0584958217270195,1,1,1,1,1
3jzgA,3jzg,A,lacuna,test,359,12,27,1,1,1,0.5,,0.07520891364902507,1,1,1,1,1
3k01A,3k01,A,fpocket,test,391,26,23,1,11,2,0.538,,0.058823529411764705,0,0,0,0,1
3k01A,3k01,A,p2rank,test,391,26,6,1,1,1,0.629,,0.015345268542199489,1,1,1,1,1
3k01A,3k01,A,ifsitepred,test,391,26,25,0,,0,0.231,,0.0639386189258312,0,0,0,0,0
3k01A,3k01,A,lacuna,test,391,26,22,1,1,2,0.385,,0.056265984654731455,1,1,1,1,1
3kjeA,3kje,A,fpocket,train,254,18,22,1,1,1,0.36,,0.08661417322834646,1,1,1,1,1
3kjeA,3kje,A,p2rank,train,254,18,4,1,1,1,0.25,,0.015748031496062992,1,1,1,1,1
3kjeA,3kje,A,ifsitepred,train,254,18,33,1,2,3,0.421,,0.12992125984251968,0,1,1,1,1
3kjeA,3kje,A,lacuna,train,254,18,21,1,2,4,0.414,,0.08267716535433071,0,1,1,1,1
3l15A,3l15,A,fpocket,train,193,11,18,1,18,1,0.333,,0.09326424870466321,0,0,0,0,1
3l15A,3l15,A,p2rank,train,193,11,6,1,5,1,0.5,,0.031088082901554404,0,0,1,1,1
3l15A,3l15,A,ifsitepred,train,193,11,7,0,,0,0.2,,0.03626943005181347,0,0,0,0,0
3l15A,3l15,A,lacuna,train,193,11,8,0,,0,0.125,,0.04145077720207254,0,0,0,0,0
3l28F,3l28,F,fpocket,train,120,15,8,1,3,1,0.375,,0.06666666666666667,0,1,1,1,1
3l28F,3l28,F,p2rank,train,120,15,3,0,,0,0.235,,0.025,0,0,0,0,0
3l28F,3l28,F,ifsitepred,train,120,15,3,0,,0,0.111,,0.025,0,0,0,0,0
3l28F,3l28,F,lacuna,train,120,15,5,0,,0,0.125,,0.041666666666666664,0,0,0,0,0
3lckA,3lck,A,fpocket,train,271,26,21,1,19,1,0.393,,0.07749077490774908,0,0,0,0,1
3lckA,3lck,A,p2rank,train,271,26,4,1,1,1,0.455,,0.014760147601476014,1,1,1,1,1
3lckA,3lck,A,ifsitepred,train,271,26,35,1,2,1,0.346,,0.12915129151291513,0,1,1,1,1
3lckA,3lck,A,lacuna,train,271,26,19,1,2,3,0.485,,0.07011070110701106,0,1,1,1,1
3lo7A,3lo7,A,fpocket,train,420,18,24,0,,0,0.241,,0.05714285714285714,0,0,0,0,0
3lo7A,3lo7,A,p2rank,train,420,18,9,1,2,2,0.389,,0.02142857142857143,0,1,1,1,1
3lo7A,3lo7,A,ifsitepred,train,420,18,8,1,1,2,0.611,,0.01904761904761905,1,1,1,1,1
3lo7A,3lo7,A,lacuna,train,420,18,24,1,1,2,0.486,,0.05714285714285714,1,1,1,1,1
3ly8A,3ly8,A,fpocket,test,323,5,26,0,,0,0.111,,0.0804953560371517,0,0,0,0,0
3ly8A,3ly8,A,p2rank,test,323,5,9,0,,0,0.0,,0.02786377708978328,0,0,0,0,0
3ly8A,3ly8,A,ifsitepred,test,323,5,10,0,,0,0.0,,0.030959752321981424,0,0,0,0,0
3ly8A,3ly8,A,lacuna,test,323,5,29,0,,0,0.048,,0.08978328173374613,0,0,0,0,0
3me0A,3me0,A,fpocket,train,216,6,13,1,12,1,0.333,,0.06018518518518518,0,0,0,0,1
3me0A,3me0,A,p2rank,train,216,6,3,0,,0,0.0,,0.013888888888888888,0,0,0,0,0
3me0A,3me0,A,ifsitepred,train,216,6,12,1,4,2,0.429,,0.05555555555555555,0,0,1,1,1
3me0A,3me0,A,lacuna,train,216,6,15,0,,0,0.1,,0.06944444444444445,0,0,0,0,0
3mo4A,3mo4,A,fpocket,train,455,13,35,1,4,1,0.714,,0.07692307692307693,0,0,1,1,1
3mo4A,3mo4,A,p2rank,train,455,13,16,1,1,1,0.571,,0.035164835164835165,1,1,1,1,1
3mo4A,3mo4,A,ifsitepred,train,455,13,16,1,2,5,0.462,,0.035164835164835165,0,1,1,1,1
3mo4A,3mo4,A,lacuna,train,455,13,37,1,1,1,0.55,,0.08131868131868132,1,1,1,1,1
3mo7A,3mo7,A,fpocket,train,258,4,15,0,,0,0.0,,0.05813953488372093,0,0,0,0,0
3mo7A,3mo7,A,p2rank,train,258,4,3,0,,0,0.0,,0.011627906976744186,0,0,0,0,0
3mo7A,3mo7,A,ifsitepred,train,258,4,38,0,,0,0.0,,0.14728682170542637,0,0,0,0,0
3mo7A,3mo7,A,lacuna,train,258,4,13,0,,0,0.032,,0.050387596899224806,0,0,0,0,0
3mp4D,3mp4,D,fpocket,train,296,29,15,1,13,2,0.379,,0.05067567567567568,0,0,0,0,1
3mp4D,3mp4,D,p2rank,train,296,29,7,1,1,2,0.359,,0.02364864864864865,1,1,1,1,1
3mp4D,3mp4,D,ifsitepred,train,296,29,28,0,,0,0.235,,0.0945945945945946,0,0,0,0,0
3mp4D,3mp4,D,lacuna,train,296,29,28,1,2,3,0.4,,0.0945945945945946,0,1,1,1,1
3mwgB,3mwg,B,fpocket,test,274,16,20,1,3,1,0.409,,0.072992700729927,0,1,1,1,1
3mwgB,3mwg,B,p2rank,test,274,16,6,1,1,1,0.5,,0.021897810218978103,1,1,1,1,1
3mwgB,3mwg,B,ifsitepred,test,274,16,23,1,2,3,0.294,,0.08394160583941605,0,1,1,1,1
3mwgB,3mwg,B,lacuna,test,274,16,19,1,1,3,0.4,,0.06934306569343066,1,1,1,1,1
3mwkA,3mwk,A,fpocket,train,207,16,17,1,3,2,0.429,,0.0821256038647343,0,1,1,1,1
3mwkA,3mwk,A,p2rank,train,207,16,2,1,2,1,0.529,,0.00966183574879227,0,1,1,1,1
3mwkA,3mwk,A,ifsitepred,train,207,16,25,1,1,7,0.5,,0.12077294685990338,1,1,1,1,1
3mwkA,3mwk,A,lacuna,train,207,16,19,1,1,2,0.524,,0.09178743961352658,1,1,1,1,1
3n2wB,3n2w,B,fpocket,train,365,7,18,0,,0,0.235,,0.049315068493150684,0,0,0,0,0
3n2wB,3n2w,B,p2rank,train,365,7,6,1,2,1,0.6,,0.01643835616438356,0,1,1,1,1
3n2wB,3n2w,B,ifsitepred,train,365,7,28,1,7,3,0.571,,0.07671232876712329,0,0,0,1,1
3n2wB,3n2w,B,lacuna,train,365,7,5,0,,0,0.0,,0.0136986301369863,0,0,0,0,0
3n4uA,3n4u,A,fpocket,test,301,10,19,0,,0,0.214,,0.06312292358803986,0,0,0,0,0
3n4uA,3n4u,A,p2rank,test,301,10,6,0,,0,0.188,,0.019933554817275746,0,0,0,0,0
3n4uA,3n4u,A,ifsitepred,test,301,10,43,1,1,6,0.364,,0.14285714285714285,1,1,1,1,1
3n4uA,3n4u,A,lacuna,test,301,10,31,1,5,3,0.273,,0.10299003322259136,0,0,1,1,1
3naqA,3naq,A,fpocket,train,351,31,23,1,5,2,0.5,,0.06552706552706553,0,0,1,1,1
3naqA,3naq,A,p2rank,train,351,31,10,1,1,1,0.486,,0.02849002849002849,1,1,1,1,1
3naqA,3naq,A,ifsitepred,train,351,31,38,0,,0,0.226,,0.10826210826210826,0,0,0,0,0
3naqA,3naq,A,lacuna,train,351,31,26,1,1,7,0.421,,0.07407407407407407,1,1,1,1,1
3naxA,3nax,A,fpocket,train,278,11,27,1,17,1,0.429,,0.09712230215827339,0,0,0,0,1
3naxA,3nax,A,p2rank,train,278,11,5,0,,0,0.0,,0.017985611510791366,0,0,0,0,0
3naxA,3nax,A,ifsitepred,train,278,11,40,0,,0,0.231,,0.14388489208633093,0,0,0,0,0
3naxA,3nax,A,lacuna,train,278,11,16,0,,0,0.125,,0.05755395683453238,0,0,0,0,0
3nshB,3nsh,B,fpocket,train,376,9,20,0,,0,0.188,,0.05319148936170213,0,0,0,0,0
3nshB,3nsh,B,p2rank,train,376,9,10,1,4,1,0.263,,0.026595744680851064,0,0,1,1,1
3nshB,3nsh,B,ifsitepred,train,376,9,18,0,,0,0.133,,0.047872340425531915,0,0,0,0,0
3nshB,3nsh,B,lacuna,train,376,9,28,1,8,1,0.4,,0.07446808510638298,0,0,0,1,1
3nsuA,3nsu,A,fpocket,train,109,5,5,0,,0,0.182,,0.045871559633027525,0,0,0,0,0
3nsuA,3nsu,A,p2rank,train,109,5,1,0,,0,0.0,,0.009174311926605505,0,0,0,0,0
3nsuA,3nsu,A,ifsitepred,train,109,5,17,1,3,3,0.429,,0.1559633027522936,0,1,1,1,1
3nsuA,3nsu,A,lacuna,train,109,5,5,0,,0,0.214,,0.045871559633027525,0,0,0,0,0
3nx1B,3nx1,B,fpocket,test,165,10,5,1,1,1,0.316,,0.030303030303030304,1,1,1,1,1
3nx1B,3nx1,B,p2rank,test,165,10,4,1,1,1,0.286,,0.024242424242424242,1,1,1,1,1
3nx1B,3nx1,B,ifsitepred,test,165,10,6,1,1,1,0.316,,0.03636363636363636,1,1,1,1,1
3nx1B,3nx1,B,lacuna,test,165,10,7,1,3,1,0.4,,0.04242424242424243,0,1,1,1,1
3odnA,3odn,A,fpocket,train,366,19,27,0,,0,0.12,,0.07377049180327869,0,0,0,0,0
3odnA,3odn,A,p2rank,train,366,19,12,0,,0,0.13,,0.03278688524590164,0,0,0,0,0
3odnA,3odn,A,ifsitepred,train,366,19,4,0,,0,0.143,,0.01092896174863388,0,0,0,0,0
3odnA,3odn,A,lacuna,train,366,19,34,1,5,3,0.385,,0.09289617486338798,0,0,1,1,1
3ofjA,3ofj,A,fpocket,train,178,20,8,1,1,1,0.435,,0.0449438202247191,1,1,1,1,1
3ofjA,3ofj,A,p2rank,train,178,20,5,1,2,2,0.435,,0.028089887640449437,0,1,1,1,1
3ofjA,3ofj,A,ifsitepred,train,178,20,21,1,2,2,0.333,,0.11797752808988764,0,1,1,1,1
3ofjA,3ofj,A,lacuna,train,178,20,11,1,1,2,0.56,,0.06179775280898876,1,1,1,1,1
3oguA,3ogu,A,fpocket,train,326,18,16,0,,0,0.19,,0.049079754601226995,0,0,0,0,0
3oguA,3ogu,A,p2rank,train,326,18,6,1,1,1,0.565,,0.018404907975460124,1,1,1,1,1
3oguA,3ogu,A,ifsitepred,train,326,18,31,1,1,2,0.333,,0.0950920245398773,1,1,1,1,1
3oguA,3ogu,A,lacuna,train,326,18,13,1,3,1,0.269,,0.03987730061349693,0,1,1,1,1
3oicD,3oic,D,fpocket,train,252,34,16,1,1,1,0.355,,0.06349206349206349,1,1,1,1,1
3oicD,3oic,D,p2rank,train,252,34,7,0,,0,0.227,,0.027777777777777776,0,0,0,0,0
3oicD,3oic,D,ifsitepred,train,252,34,31,0,,0,0.244,,0.12301587301587301,0,0,0,0,0
3oicD,3oic,D,lacuna,train,252,34,16,1,1,3,0.375,,0.06349206349206349,1,1,1,1,1
3p08B,3p08,B,fpocket,train,258,26,19,1,18,2,0.432,,0.07364341085271318,0,0,0,0,1
3p08B,3p08,B,p2rank,train,258,26,7,1,1,1,0.421,,0.027131782945736434,1,1,1,1,1
3p08B,3p08,B,ifsitepred,train,258,26,42,1,2,1,0.423,,0.16279069767441862,0,1,1,1,1
3p08B,3p08,B,lacuna,train,258,26,22,1,1,4,0.455,,0.08527131782945736,1,1,1,1,1
3p6eA,3p6e,A,fpocket,train,139,11,8,0,,0,0.133,,0.05755395683453238,0,0,0,0,0
3p6eA,3p6e,A,p2rank,train,139,11,2,0,,0,0.188,,0.014388489208633094,0,0,0,0,0
3p6eA,3p6e,A,ifsitepred,train,139,11,16,0,,0,0.083,,0.11510791366906475,0,0,0,0,0
3p6eA,3p6e,A,lacuna,train,139,11,8,1,6,1,0.265,,0.05755395683453238,0,0,0,1,1
3pbfA,3pbf,A,fpocket,test,145,7,9,0,,0,0.071,,0.06206896551724138,0,0,0,0,0
3pbfA,3pbf,A,p2rank,test,145,7,3,0,,0,0.0,,0.020689655172413793,0,0,0,0,0
3pbfA,3pbf,A,ifsitepred,test,145,7,5,0,,0,0.0,,0.034482758620689655,0,0,0,0,0
3pbfA,3pbf,A,lacuna,test,145,7,4,1,1,1,0.462,,0.027586206896551724,1,1,1,1,1
3pgsB,3pgs,B,fpocket,train,426,3,36,1,24,2,0.5,,0.08450704225352113,0,0,0,0,0
3pgsB,3pgs,B,p2rank,train,426,3,11,0,,0,0.143,,0.025821596244131457,0,0,0,0,0
3pgsB,3pgs,B,ifsitepred,train,426,3,37,0,,0,0.0,,0.08685446009389672,0,0,0,0,0
3pgsB,3pgs,B,lacuna,train,426,3,34,0,,0,0.0,,0.07981220657276995,0,0,0,0,0
3pidA,3pid,A,fpocket,train,387,13,26,1,10,2,0.267,,0.06718346253229975,0,0,0,1,1
3pidA,3pid,A,p2rank,train,387,13,8,0,,0,0.217,,0.020671834625323,0,0,0,0,0
3pidA,3pid,A,ifsitepred,train,387,13,57,1,41,1,0.267,,0.14728682170542637,0,0,0,0,0
3pidA,3pid,A,lacuna,train,387,13,31,1,6,2,0.333,,0.08010335917312661,0,0,0,1,1
3psgA,3psg,A,fpocket,train,365,30,16,0,,0,0.2,,0.043835616438356165,0,0,0,0,0
3psgA,3psg,A,p2rank,train,365,30,7,1,3,1,0.273,,0.019178082191780823,0,1,1,1,1
3psgA,3psg,A,ifsitepred,train,365,30,11,0,,0,0.152,,0.030136986301369864,0,0,0,0,0
3psgA,3psg,A,lacuna,train,365,30,26,1,1,4,0.295,,0.07123287671232877,1,1,1,1,1
3px7A,3px7,A,fpocket,train,552,15,37,0,,0,0.197,,0.06702898550724638,0,0,0,0,0
3px7A,3px7,A,p2rank,train,552,15,10,0,,0,0.2,,0.018115942028985508,0,0,0,0,0
3px7A,3px7,A,ifsitepred,train,552,15,46,1,2,4,0.278,,0.08333333333333333,0,1,1,1,1
3px7A,3px7,A,lacuna,train,552,15,48,1,3,2,0.36,,0.08695652173913043,0,1,1,1,1
3q6uA,3q6u,A,fpocket,train,287,20,19,1,4,1,0.571,,0.06620209059233449,0,0,1,1,1
3q6uA,3q6u,A,p2rank,train,287,20,9,1,1,1,0.5,,0.0313588850174216,1,1,1,1,1
3q6uA,3q6u,A,ifsitepred,train,287,20,38,1,1,2,0.476,,0.13240418118466898,1,1,1,1,1
3q6uA,3q6u,A,lacuna,train,287,20,17,1,1,3,0.433,,0.059233449477351915,1,1,1,1,1
3qasA,3qas,A,fpocket,train,223,20,18,1,1,1,0.393,,0.08071748878923767,1,1,1,1,1
3qasA,3qas,A,p2rank,train,223,20,6,1,1,1,0.29,,0.026905829596412557,1,1,1,1,1
3qasA,3qas,A,ifsitepred,train,223,20,33,1,1,1,0.25,,0.14798206278026907,1,1,1,1,1
3qasA,3qas,A,lacuna,train,223,20,15,0,,0,0.217,,0.06726457399103139,0,0,0,0,0
3qr9B,3qr9,B,fpocket,train,344,10,26,1,13,1,0.5,,0.0755813953488372,0,0,0,0,1
3qr9B,3qr9,B,p2rank,train,344,10,9,0,,0,0.211,,0.02616279069767442,0,0,0,0,0
3qr9B,3qr9,B,ifsitepred,train,344,10,26,1,4,3,0.636,,0.0755813953488372,0,0,1,1,1
3qr9B,3qr9,B,lacuna,train,344,10,25,1,6,1,0.45,,0.07267441860465117,0,0,0,1,1
3qwaB,3qwa,B,fpocket,train,332,32,18,1,2,2,0.412,,0.05421686746987952,0,1,1,1,1
3qwaB,3qwa,B,p2rank,train,332,32,8,1,1,1,0.622,,0.024096385542168676,1,1,1,1,1
3qwaB,3qwa,B,ifsitepred,train,332,32,39,1,2,1,0.273,,0.11746987951807229,0,1,1,1,1
3qwaB,3qwa,B,lacuna,train,332,32,27,1,1,3,0.471,,0.08132530120481928,1,1,1,1,1
3qwdJ,3qwd,J,fpocket,train,186,17,7,1,1,1,0.4,,0.03763440860215054,1,1,1,1,1
3qwdJ,3qwd,J,p2rank,train,186,17,3,1,1,1,0.476,,0.016129032258064516,1,1,1,1,1
3qwdJ,3qwd,J,ifsitepred,train,186,17,21,1,2,2,0.389,,0.11290322580645161,0,1,1,1,1
3qwdJ,3qwd,J,lacuna,train,186,17,10,1,1,1,0.5,,0.053763440860215055,1,1,1,1,1
3r5sA,3r5s,A,fpocket,train,301,21,23,1,7,2,0.522,,0.07641196013289037,0,0,0,1,1
3r5sA,3r5s,A,p2rank,train,301,21,8,1,1,1,0.385,,0.026578073089700997,1,1,1,1,1
3r5sA,3r5s,A,ifsitepred,train,301,21,25,1,1,3,0.391,,0.08305647840531562,1,1,1,1,1
3r5sA,3r5s,A,lacuna,train,301,21,23,1,1,3,0.433,,0.07641196013289037,1,1,1,1,1
3rbhA,3rbh,A,fpocket,train,428,11,39,1,20,1,0.636,,0.0911214953271028,0,0,0,0,1
3rbhA,3rbh,A,p2rank,train,428,11,9,0,,0,0.048,,0.02102803738317757,0,0,0,0,0
3rbhA,3rbh,A,ifsitepred,train,428,11,12,0,,0,0.059,,0.028037383177570093,0,0,0,0,0
